No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
167,2013.6669367364316,0.38961936998809765,320.4788469898819,6,24.97744,121.54458,76.73880718571166
114,2013.752632257466,16.575143172175014,372.5410511154505,6,24.96172,121.53812,7.825804848496952
85,2012.919498385979,16.446822477408926,346.6589525503282,7,24.96735,121.54464,44.897584360382176
75,2013.1133435600955,6.0256551140725705,382.7311481506848,10,24.98343,121.53762,53.638921156495186
347,2013.233654926397,12.316070440908971,1617.987599446549,2,24.96412,121.5167,27.76342659503515
40,2013.3528340917906,17.56780242036879,268.5001318042539,5,24.98203,121.54348,41.84573118097859
325,2012.7930391476918,13.348525174646399,1572.225058710832,2,24.96412,121.5167,29.853022705285543
214,2013.5497909386288,4.737181763442013,92.58421897808248,9,24.97433,121.5431,55.10109047605012
379,2013.7996316966774,36.97939367545625,628.7108900048386,8,24.97077,121.54634,39.050574011812316
21,2013.414790755575,5.584582877029576,2268.043781816149,3,24.96314,121.51151,31.128455651657106
202,2013.5454859906108,11.887090730502216,508.2675686097205,5,24.98746,121.54391,49.56384226534331
61,2013.17480974158,10.643358314948395,1911.128154142935,2,24.96365,121.51471,20.73589266419467
285,2012.963182384846,13.420754534821988,411.24756407931795,7,24.96735,121.54464,35.59398727119751
165,2012.8815273922496,0.4519927258310621,190.34096662333204,0,24.9711,121.5317,56.3507572046323
182,2012.6884452337354,11.646794428651178,198.2146820067526,8,24.98489,121.54121,50.66568875567781
125,2012.6121297738314,11.277286300139501,302.8930373053444,7,24.97528,121.54541,55.85482124996834
311,2013.0965819817627,16.95777808283315,1485.704331362507,2,24.95394,121.55174,22.449079744049733
251,2012.934622128179,37.8314530925801,456.4592939662588,7,24.97429,121.53917,32.00418669278458
344,2013.189530735231,34.54013298935811,511.7923662357114,8,24.98223,121.53597,48.698488458430646
194,2013.6010878226573,9.259152193141597,427.3292452237498,5,24.98246,121.54477,46.18761863180463
228,2013.287018921488,33.725699690141795,260.32038764202537,8,24.98059,121.53986,43.1000927743253
249,2013.3471845479062,19.15405451595479,1055.3468023379419,0,24.96357,121.54951,20.62281831283019
395,2013.226721853815,32.2205600319898,4533.762370260452,1,24.95544,121.4963,25.429509592934387
156,2013.6058996762395,13.605419934199897,4091.4678098385957,0,24.94155,121.50381,15.608616767176429
256,2013.2710717097768,31.60086913330254,5808.33237622251,1,24.95095,121.48458,16.17382877104458
240,2013.907968636091,19.34987563496138,872.0632708079056,0,24.96334,121.54767,31.59022675923176
5,2012.940861108421,6.702148210222265,389.8863535142217,5,24.97937,121.54245,46.706668868965714
155,2013.8471509988644,18.376131816206406,4116.157315955043,0,24.94297,121.50342,19.313240956326386
36,2013.4201759709915,14.253915987012876,4205.956818289585,0,25.01459,121.51816,28.562793383390083
48,2014.0682454523499,35.73753404751864,587.9094570940932,3,24.97563,121.53715,61.19236405787497
364,2013.3634264972382,30.574669433276696,116.33195654606477,10,24.98182,121.54086,43.303813219422416
141,2012.815306413052,17.371634158586236,316.75394725065087,5,24.98203,121.54348,51.77880544580569
364,2013.4784642500967,31.037351657753845,114.14277591825336,10,24.98182,121.54086,50.230097212830984
319,2013.7097913844805,7.110633513362597,355.97249142050913,10,24.98343,121.53762,45.94052852099591
84,2012.4804508005438,25.73869167176063,2481.860128127636,3,24.96056,121.50831,15.973161428329147
55,2012.6136601511773,15.638667705294967,282.3826968618881,5,24.98203,121.54348,47.35325359660651
413,2013.1506752367957,8.710432749403806,109.18952039784733,5,24.96674,121.54067,48.39305596633121
178,2012.7117210140223,34.126582680164546,175.52978377963748,9,24.97697,121.54262,38.989533522929406
171,2013.0969973406518,23.102931288483706,4501.823255127506,0,24.94741,121.49628,14.454894990061895
288,2013.3485930829047,19.597191285426028,494.5183912933718,5,24.95425,121.5399,31.587933219061398
144,2013.172782898128,11.747363669201164,497.5847899837887,5,24.96515,121.53737,38.29121691386133
48,2013.0870055568432,34.09208557600123,579.6596279766808,3,24.97563,121.53715,64.43990127518012
64,2013.5261004629024,3.4178724889632015,528.6956607736831,4,24.97445,121.54765,54.011185057564845
384,2012.8979294203746,29.423986688654864,533.1523111248963,4,24.97845,121.53889,37.337547597610616
370,2013.1478531153114,21.40381775063194,2341.2692669197945,3,24.96322,121.51237,20.538434231167344
20,2012.256498386683,0.3979063901972695,22.545808847625377,7,24.96772,121.54102,45.71703982358773
291,2013.3336730977742,39.64378374541973,491.5057416204934,0,24.97217,121.53471,35.22679138138134
134,2013.2821377573446,18.648137914758713,386.2463420117146,8,24.9866,121.54082,42.85011033598551
370,2013.094522412136,19.86778018903367,2125.052142521144,3,24.96322,121.51237,24.639333864694116
321,2012.2558848381104,13.55130960188821,4102.312208431799,0,24.93885,121.50383,17.08723678724676
51,2013.593737403318,20.147299985204082,508.93029587038,4,24.974,121.53842,41.758734351479575
22,2013.4741333200748,9.254801008125508,270.95889086745814,7,24.97528,121.54541,48.84025253463824
91,2013.2166877502323,-0.013269483077095856,265.28220226898503,1,24.9748,121.53059,44.30389537670466
161,2012.6374885373693,2.4581811588312115,48.70337483677249,8,24.95836,121.53756,53.60230069430606
273,2013.0744897776888,14.636970881678593,505.304539746514,5,24.96515,121.53737,37.68008098550182
63,2013.3506366140796,18.729899504556776,2187.872983415442,3,24.96303,121.51254,27.875300377536643
164,2013.661980976467,9.25132754104256,111.17482333143376,5,24.96674,121.54067,56.18621329647832
349,2012.842943570818,4.417009482719935,236.29451236936674,6,24.97585,121.54516,51.037327616209474
5,2012.5562340284612,3.430796677571271,406.3954118228294,5,24.97937,121.54245,46.547022892986334
313,2013.6591707727468,35.33870395100713,339.94586843988424,9,24.97071,121.54069,76.06030326237858
256,2013.7367508354002,33.144856426320615,5839.100181038387,1,24.95095,121.48458,17.909379958831895
1,2013.0605402263348,32.19771769258072,83.23687499727544,10,24.98298,121.54024,39.37955348163006
244,2013.6523419341963,31.929335360654818,219.7395368251885,8,24.98236,121.53923,44.48625539190079
381,2013.3015777558512,12.437137684536246,294.0519144013016,5,24.98203,121.54348,51.265733391282176
201,2013.5659316820747,17.666279812486582,1068.7036607098714,0,24.96305,121.54915,27.423852221835855
44,2012.5370208559946,34.266083288013036,530.4356710312586,6,24.98748,121.54301,36.324576966240116
392,2013.3718068983326,6.263140255290134,1997.807628697244,1,24.95155,121.55387,31.36486503898987
302,2012.9827740030735,39.539994569284964,466.5352514882671,0,24.97229,121.53445,32.62993232253656
332,2013.7090436472186,24.11181575386121,4868.4227453848325,0,24.94826,121.49587,15.609193619467677
259,2013.53918785545,0.4225277333153472,281.83828047305866,6,24.97744,121.54458,63.307974474539485
190,2012.7284140197926,14.981684438523718,4441.877668025058,0,24.94297,121.50342,18.732989675105145
215,2014.0152906383573,19.823549875711336,1639.8774455461041,3,24.96731,121.51486,21.81294882407347
262,2013.4809206494313,14.595494207569205,2343.794121475128,3,24.95885,121.51359,25.93791872611186
50,2013.0044887398128,27.588553334407706,4599.072196625608,1,24.94925,121.49542,13.03423460278814
181,2013.0612910643733,28.61605683042278,4228.059677323051,0,24.94898,121.49621,14.4455813812128
390,2012.8005130142926,41.270854471859366,117.63592855757508,8,24.96756,121.5423,64.44767065039176
270,2012.7838814466845,16.269091993568676,901.3322884403441,0,24.96334,121.54767,21.49066772265439
127,2012.8025454052656,39.49874708047488,830.3666928062679,4,24.97838,121.53477,61.58931131292808
202,2013.467817245071,11.766569476183605,574.9381920818789,5,24.98746,121.54391,47.82619171933752
286,2012.969939976521,29.03082971762313,657.5378626044235,3,24.97509,121.53644,49.903124650944946
226,2012.829758672321,0.9655441161884966,212.93853678447664,6,24.96571,121.54089,52.62090090242637
149,2013.5270846281878,14.883614410710374,3771.875805428555,0,24.93293,121.51203,40.93111947666687
87,2012.3366974433802,2.1822401408734207,1446.3826663137668,1,24.9512,121.549,26.13214489409099
25,2012.6700521733947,38.998473288918696,514.4212287497735,4,24.97353,121.53885,36.26888981518639
171,2013.4653266812834,25.237677066589065,4158.745740729107,0,24.94741,121.49628,15.284676794325758
170,2013.3901309474038,10.10011290290599,1990.3353379888317,1,24.95468,121.55481,22.50808305801119
143,2013.7002970455214,20.368058567015463,626.851526426917,5,24.97017,121.54647,39.466169897193986
96,2012.5421048328149,9.161605125579314,105.9935563744776,5,24.96674,121.54067,46.90396055702273
298,2012.8723063977823,36.74272211015926,602.5498192306608,4,24.97003,121.5458,31.31703418282814
330,2013.153625632289,14.184940278831867,4174.530948067727,0,24.93885,121.50383,21.061771557132978
45,2013.9089355351991,2.6824092128986385,519.7663827114837,4,24.97445,121.54765,58.76832080769222
88,2014.033385708807,15.803817714908462,4387.080161995256,0,24.94297,121.50342,19.758103335995504
367,2013.0608393610628,13.541131675896198,1633.1444621755509,1,24.95153,121.55254,27.214555053554804
259,2013.5093739294655,-1.5399292828629818,321.8349670318719,6,24.97744,121.54458,65.979777986053
384,2012.519558751,30.691438564752623,462.09285016186084,4,24.97845,121.53889,39.283320040276124
402,2012.6100549204589,8.745095964651828,2367.748658173929,3,24.96305,121.51254,28.767876104249
137,2012.422628802035,10.702557839010684,373.2629761777275,5,24.97937,121.54245,44.462655254824334
256,2013.8347829882139,30.951086395973796,5234.454968307231,1,24.95095,121.48458,16.346617140506584
29,2013.449678474172,20.84039932785027,520.3062304835328,4,24.97419,121.53797,45.67493624513403
251,2013.3617347977415,40.55434115273383,410.9348402114413,7,24.97429,121.53917,31.38177823086177
145,2013.307592868473,11.394743768541872,1465.5488844778376,1,24.95204,121.54842,30.733418868070782
221,2013.6938137192626,37.93581959192605,183.80454159468712,9,24.97703,121.54265,78.62630989930453
303,2013.1764168470677,16.768653691578834,2474.1007653944625,3,24.95885,121.51359,22.44241683404143
240,2013.3169168599734,18.062840247517645,800.4389809721094,0,24.96334,121.54767,26.974623590192028
186,2012.34601775888,29.684849169334438,1347.798563405866,3,24.97285,121.5173,22.15459451108706
117,2013.261024432805,31.062451409107776,5883.914256690561,1,24.94375,121.47883,12.641709291142211
236,2012.2857049241527,12.340385922590166,272.9509457626135,7,24.96606,121.54297,37.29750857594298
323,2012.7113297407163,13.650221663650523,187.0226327348667,1,24.97388,121.52981,30.14224438102906
339,2012.9789912217989,29.872896071068116,246.7535067645194,9,24.96867,121.54331,34.093575717502794
47,2013.147949289646,22.666414536786416,495.81077737133216,9,24.9703,121.54458,43.01982340131691
28,2013.0018772057088,11.238333985309644,267.262948507948,5,24.95593,121.53913,36.867423218454476
340,2013.0433064721278,2.542846089166032,309.88887474479145,5,24.98254,121.54395,53.265544921349274
241,2012.8239561611317,11.836776197802674,1634.6585012711164,2,24.96412,121.5167,27.649345238448866
414,2013.5282519009688,6.224477562185805,87.67561916882497,9,24.97433,121.5431,67.89730440590796
158,2013.5797919864974,14.187746882650199,805.8230620009218,4,24.97886,121.53464,37.24962002609227
195,2013.9334017434833,14.665626091199181,4057.956829548778,0,24.93363,121.51158,29.748474964568516
185,2012.938238031673,13.764703649291164,2411.829652592681,0,24.95495,121.56174,22.21089350988445
381,2013.3146697585769,12.575281000712538,307.7777050690059,5,24.98203,121.54348,58.383453394518945
343,2012.2875748845086,3.906781164371226,92.66563798950956,9,24.97433,121.5431,53.242402299012795
76,2013.7334562628273,10.954387594284235,1261.372012217945,1,24.95204,121.54842,31.236662212970387
111,2013.5389904342628,9.738443405544949,103.0799680359534,5,24.96674,121.54067,53.226442005539376
242,2013.605739304994,12.979020863636425,273.15298688850424,7,24.96606,121.54297,39.91517001662456
249,2013.4646439963306,19.717831216862674,947.2059341955336,0,24.96357,121.54951,24.05465871980342
201,2013.7062285583904,18.710751443609023,1002.6446971082717,0,24.96305,121.54915,23.314443118789583
20,2012.9047531344586,2.071652694282989,24.611237273173337,7,24.96772,121.54102,50.798959214692246
26,2012.8589949812915,29.890610150343417,1414.4530256348226,2,24.97542,121.51726,24.90251990142833
363,2013.635618530696,15.973673555243558,887.7269402012266,4,24.98872,121.53408,43.00490980824932
196,2013.7868897938922,15.681834406959837,485.85002984574123,5,24.95425,121.5399,31.19717942834466
61,2013.2304549825067,11.174088564467944,1870.325705996598,2,24.96365,121.51471,21.478742576519828
205,2013.2163080641915,18.087627690467478,1385.5912493801923,1,24.95182,121.54887,27.70584336522553
5,2013.1777382466357,3.4483913572237057,398.97109339246464,5,24.97937,121.54245,47.13551336545921
384,2012.5923440247723,29.495647406991786,528.3573323310542,4,24.97845,121.53889,42.86783699968832
55,2013.3967478781865,14.817985545716745,275.47369760716776,5,24.98203,121.54348,52.94062428606211
86,2013.1475267817414,0.8163092942230286,333.6148038924225,9,24.96853,121.54413,48.88269897810857
374,2012.7224952211138,-0.22336411717473803,300.4135434202521,1,24.9748,121.53059,51.075488057122165
343,2012.6931760607167,4.038369447506301,88.83113444415042,9,24.97433,121.5431,58.69150840098592
252,2012.5414252921619,31.020674255114166,1143.584631714633,0,24.9496,121.53018,12.432195633542346
74,2013.4265325665344,14.137221745524332,4356.85519661092,0,24.94155,121.50381,21.94564105163402
152,2013.994065483369,5.829418789651891,397.0609704833921,9,24.98118,121.53788,43.244839636649004
37,2012.7929221428383,13.209693143575809,2012.4599201905057,2,24.96386,121.51458,22.51787741588572
141,2012.8327882347564,17.49078671439035,278.6770378259237,5,24.98203,121.54348,49.031088482303105
53,2014.0220443126973,34.059062956677266,1480.0198865045622,3,24.97419,121.5175,27.518944434860558
160,2012.915299204838,13.547875947460023,859.1219675770946,4,24.97886,121.53464,40.970052972817044
368,2012.8142461304076,14.277425761178355,1883.8945806924717,2,24.96464,121.51531,19.309919051201522
181,2012.3376746231077,25.513920767253797,4041.1371546671485,0,24.94898,121.49621,14.406725627028283
294,2012.4686561658893,11.018074703034621,415.4926663423213,7,24.96735,121.54464,44.282815315958395
279,2012.8040266502485,0.47582798274946736,212.6384880431561,6,24.95618,121.53844,47.81578828576944
278,2013.324127645943,22.67181009301369,2181.3703259091767,3,24.96322,121.51237,25.764383934103286
355,2012.9246940938149,13.940638648531984,1363.113866898413,1,24.95204,121.54842,31.138690297626216
189,2013.0876028850835,34.14686087773618,193.11623135016762,8,24.97707,121.54312,48.081006033556875
281,2012.7789303201246,2.2627333305091266,177.60584226942314,6,24.96581,121.54086,46.989053034639404
245,2012.8700914552162,3.4443689118502716,1584.5927347638658,3,24.97213,121.51627,23.66503595888884
78,2013.0092509956976,19.478054709528326,2202.389723984492,3,24.96322,121.51237,24.95533213812147
262,2013.352280332136,15.811667721115693,2476.727265751512,3,24.95885,121.51359,22.03350207516366
363,2012.937812837504,15.622259745583326,984.2153348049036,4,24.98872,121.53408,40.140345447267485
150,2013.0064462274086,33.51531158527056,172.54505415816482,8,24.97349,121.54245,43.64727822376431
231,2013.2845340383049,4.599460619839597,2106.121647505571,3,24.96299,121.51284,30.7785988002278
241,2012.7691754600983,11.713486342279426,1771.727518046956,2,24.96412,121.5167,27.316090507927655
116,2012.7636872230821,22.311548303366006,729.5268276023762,2,24.98092,121.54739,46.718821347431344
9,2013.3736014268973,32.23783412294982,5183.09103899728,1,24.95095,121.48458,19.78573911399454
104,2013.2091257829456,-1.506612885801566,213.1520203615833,6,24.95618,121.53844,49.14094051918852
210,2012.3820332733253,36.218630320474,191.8395120480602,8,24.97347,121.54271,43.03823237813118
